	COLD_CONTROL_12H_SHOOT_REP1.cel	COLD_CONTROL_12H_SHOOT_REP2.cel	COLD_6H_SHOOT_REP1.cel	COLD_6H_SHOOT_REP2.cel	COLD_12H_SHOOT_REP1.cel	COLD_12H_SHOOT_REP2.cel
253541_at	4.49350752733035	4.62670915509438	4.63853163832341	4.58553108359752	4.61235618959016	4.67100409371916
253542_at	7.83665139368933	7.79188488666563	7.60922758636796	7.50758456835558	7.57602529067293	7.55511815590366
253543_at	5.14942023304595	5.06704252430826	5.25927933536432	5.06055434063082	4.96776898474438	5.11135763113199
253544_at	4.62985864595992	4.56623046555414	4.30615389419006	4.51826874962609	4.63008240007359	4.51599273017901
253545_at	8.39477623368409	8.28567059510629	8.46910196199032	8.1405627062393	7.99625065338015	8.58402910946771
253546_at	9.03748454151221	8.99498158708148	8.46053771660556	8.45554165182609	8.12723376986065	8.21513300178862
253547_at	12.518623063878	12.4874242157008	12.4935728414664	12.5844446745887	12.3552110534723	12.4069013141636
253548_at	9.4149156929995	9.31798218267708	9.1511075381527	9.09238507847594	8.11019488023581	8.21130956962311
253549_at	7.12760405172736	7.15011039189628	6.98640740202794	7.45392371956247	7.04599520248532	7.1265196638753
253550_at	10.2384822381415	10.1750187188856	10.3153083198209	9.77591108459204	9.3030779408121	9.42532259940375
253551_at	8.37477764773792	8.34586314984851	8.57065988812699	8.75583220176132	8.83742443718596	8.9005678923667
253552_at	9.00952073117912	8.8593853100084	8.5337509384696	8.70158747822857	8.85823522718204	8.88934502584688
253553_at	7.76092468345652	7.87077776901659	6.5893282942401	6.42082943605362	6.44289383237586	6.55937177761016
253554_at	7.28278779243245	7.12774351968523	7.28757743441647	7.31535761817093	7.57307431981176	7.7428447601183
253555_at	8.52218033752733	8.6452658197775	8.73952119896184	8.86260212509559	8.71986118725835	8.66415648968739
253556_at	3.42272358409277	3.43848855778072	3.44796555121118	3.4181284459532	3.51429354982177	3.49409313463484
253557_at	6.24533202427993	6.47678094117692	5.58098457935051	5.60383666808242	5.20618924613081	5.47485660968014
253558_at	8.74108425538948	8.72756827976257	8.64876327347046	8.81868314620804	8.81033169304707	8.81981020581107
253559_at	7.75914552384657	8.00945214451655	8.18386089005252	8.20974425039113	8.86857925858592	8.82308318058702
253560_at	7.46908210966907	7.42007310516457	7.605191455577	7.46789370125437	7.7146449775506	7.73802044664368
253561_at	9.48426905232222	9.5222667033979	9.51042311831054	9.40715675557319	9.55516698727173	9.54623554446415
253562_at	9.09554045111618	9.0600271765565	8.96646558677072	9.15860401861226	8.745385366854	8.76497469647363
253563_at	6.77853539198694	7.02835611058797	6.78163964013645	6.79501232104923	6.64345240934127	6.65189185017075
253564_at	9.40053135321077	9.4001630772203	9.47669103645699	9.41967120619487	9.32805148234534	9.14801311740733
253565_at	7.49810585155487	7.47735745644225	7.39620918389015	7.52775155949173	7.36828958502177	7.31543003728743
253566_at	8.72407581749037	8.71721534720117	8.09276266120234	8.35896653849401	8.17566731978281	8.03382545581287
253567_at	4.84784499709136	4.98297369375123	4.73054237569684	4.78089960355927	4.98845352542534	4.82672039563721
253568_at	3.88768708519145	4.00368299882233	3.77540752347481	3.90532280616969	4.01574428731857	4.01378364500415
253569_at	6.56733286227734	6.43420961802019	6.07730925925635	6.04301477370714	6.30661857414884	6.35130483567343
253570_at	3.52000425443735	3.49419340553988	3.53710894745948	3.54304745138296	3.49834426504724	3.44587586851755
253571_at	5.16231305172344	4.80479316700731	5.36633625934569	5.4176538728383	4.79643101639411	4.86525063459816
253572_at	6.17702852192837	6.36672873277457	5.98105862750235	6.30278001622909	6.10737788527794	6.02982602221555
253573_at	4.53326969008848	4.72714360629587	4.85616063875719	4.78152604956932	4.81576607517061	4.79038489887706
253574_at	8.45866781586613	8.46762368430264	8.12728993320555	7.95679495524261	7.83332840371977	7.99829117808479
253575_at	6.31514711874435	6.28861891940672	6.02222741288131	5.84571688539484	5.86483628200478	5.81311563468746
253576_at	4.35642863518467	4.42452147716741	4.40042131574271	4.48126283809362	4.35123297825834	4.43080597145594
253577_at	7.75655968897742	7.76894136205495	7.90416946487733	7.92796214992006	7.96050817770655	7.75178680916123
253578_at	7.99818041391164	7.8109255641153	7.35233011950032	7.38695777459223	6.57738016315221	6.54416185716142
253579_at	8.46025023619838	8.47720950409575	8.70002726128375	8.86971189701995	7.54839363207186	7.33930269312955
253580_at	7.41692998976337	7.46558366243154	6.30643549319543	6.26777461446365	5.87318160268829	5.82863391981838
253581_at	10.2884681779853	10.2926927894935	8.84652806476961	8.58006163181687	9.94588764948295	10.0450799866606
253582_at	5.40629477676977	5.61541622248835	5.77171342904331	5.81170337798403	6.63123414265592	6.70679308662824
253583_at	6.06955508104656	6.05725932811443	6.02258998292733	6.10669931965697	6.18285358262709	6.20717401024123
253584_at	5.50932534115518	5.73115823471705	5.28788764195338	5.46182343349203	5.66360488549073	5.55283713546803
253585_at	7.64991118230082	7.64323276125279	7.49488347543485	7.68215952128263	7.64827664427868	7.59925291433661
253586_s_at	4.60993864464607	4.48216496752538	4.29781938433941	4.29922350021902	4.82217921815908	4.62601916433752
253587_at	4.44428276449141	4.51387826768109	4.51598725397748	4.19470288312913	4.58024716475012	4.52662756822602
253588_at	7.58261795815412	7.57089727226411	8.03512235343851	7.84542486382293	7.00752981299289	6.94800456226509
253589_at	8.17120399036678	8.15349369067392	8.10461534512679	7.93710126433322	7.87217194715899	7.92390139581171
253590_at	5.47351510896113	5.61617268408534	5.60605085659557	5.64519854365767	5.60377250213438	5.65149768298105
253591_at	4.90426555322939	4.81154512082502	4.67171000941654	4.89373797645623	4.94343358559657	4.799025852416
253592_at	6.6699105805942	6.65222518620374	6.2733130067398	6.42183493579154	6.59006014678395	6.55533985989963
253593_at	9.38340873881199	9.48076341916031	9.35907928579173	9.48003456737563	9.41959296597737	9.58990145809549
253594_at	6.1802097565661	6.2138633610053	5.79706522580438	5.66989381402957	5.60291638108894	5.63706967397739
253595_at	3.68705743604255	3.73793041363075	3.9165487143731	3.94337282033854	6.13428017450526	6.21908941839225
253596_s_at	6.14640819851737	6.13333380838453	5.82614577320394	5.92579444896738	5.53710862453488	5.86928765619558
253597_at	8.87853979217002	8.92984190050835	8.32309515185447	8.06948558928308	7.80335668534447	7.93044154695558
253598_at	8.08554368232486	8.16399230033401	7.65432370489895	8.06872987501219	7.78181598082358	7.93748622437177
253599_at	6.76715666200024	6.78851742226318	6.87823159642111	6.74246848929913	6.65083708623173	6.63844307458821
253600_at	9.94128289303597	9.82116229767403	8.99286714241584	8.77269322036248	8.77105168470025	8.78575929166507
253601_at	7.55521109552091	7.6201102766354	6.74571085622149	6.93853373439939	7.00481156971257	6.96100977114228
253602_s_at	9.41011587970571	9.43629918841585	9.57297378824507	9.61050751047659	9.34100877886115	9.411465130631
253603_at	6.94873386644788	6.80728429114797	6.83886655760327	6.95735035590225	8.15412075696069	8.39879812062579
253604_at	3.67251240437736	3.71766798899356	3.58478498908119	3.66272660842135	3.70385169965371	3.6072311074797
253605_at	6.7471088257592	6.65461878557426	6.43493847466373	7.09081404033797	6.78579246842579	6.51593119217852
253606_at	11.0028427379518	10.9460143703164	10.346202116225	9.82922420475165	9.92041678579967	9.93749205403353
253607_at	8.08965345897555	8.04098323287219	7.73578475210372	7.90318312587092	7.56333930816659	7.95874820453477
253608_at	4.46636232714876	4.49467062376058	7.60606267569544	7.7210087805641	6.71871808470934	6.82201533792932
253609_at	10.8996672396518	10.8133385873287	9.87002854059538	10.2051169049429	9.97280689851105	9.82586895160732
253610_at	9.57771558104201	9.58271349077774	9.47846422991188	9.26402662135733	8.90989097719752	9.01519146605894
253611_at	3.89003100508139	3.98433772818438	4.02498797631085	3.98883379890445	3.97046983531509	3.95095113146452
253612_at	9.58741172670198	9.54353708337765	9.08640048434091	9.05505034022002	8.83412366026032	8.93163180237118
253613_at	5.247090949053	5.19382190186397	5.2188575432016	5.23735351642858	5.13258750783019	5.30263110480126
253614_at	8.46687063406915	8.1043755466669	10.649377767626	10.5505416395637	10.013820526319	10.0113729759678
253615_at	7.80408627881851	7.69233094728677	8.24299359231081	8.22417498505371	8.88073052965744	8.92969435579212
253616_at	4.39626332995918	4.39809063493048	4.26400603470436	4.40685710239513	4.39090268610421	4.40450026009806
253617_at	6.24602693208925	6.11380046826287	5.36801594347699	5.25302534147035	5.78516162226071	5.45116951793166
253618_at	5.83435485876063	5.67794575357031	5.60486774736834	5.71910676978821	6.03231847219404	5.83511887231807
253619_at	6.10245738334586	6.37112498726006	6.80964279882175	6.55612187689038	6.519777945066	6.57431120111511
253620_at	7.51568240722027	7.57436188704367	7.37214082537518	7.23683003995093	6.86385400263959	7.06205082981794
253621_at	5.11801904238034	4.9707433612391	4.85855611393247	4.87234055449519	5.04407017173647	5.04769476376885
253622_at	5.80623337323242	5.60383666808242	5.33834579475095	5.32615103464237	6.23135309443989	6.36735740888808
253623_at	5.38007629534762	5.57247582242723	5.77075739361643	5.62476886909919	5.46226442584793	5.47222544316424
253624_at	9.48044909801083	9.42312608367315	9.50124249153061	9.50490159009037	9.16512851133126	9.14043399098457
253625_at	10.1718101457893	10.1425207295163	10.1686275443859	10.2151864675087	10.3709246808504	10.3800890706469
253626_at	4.1008929813875	4.12340969730577	3.99979834984691	4.09605456156656	4.16843934325135	4.13069604814317
253627_at	11.0571832124893	10.8926170217312	10.7495492432923	10.3877736047198	12.1240323466479	12.2551266420791
253628_at	4.40134409170849	4.83308018712724	7.99730900530343	7.93378183864752	6.34878704297046	6.25612809937959
253629_at	7.90134084497531	7.87638080681688	7.83140394340406	7.699992498332	7.51983279905215	7.44387045672175
253630_at	8.44722304220068	8.44575614766341	8.28847124873577	8.36346765073903	7.83473191122179	7.98317499290716
253631_at	10.806317511712	10.71909253434	11.3855625040407	11.1415588149542	10.4827906667768	10.354393027593
253632_at	5.50098060623214	5.89066545499386	5.89064507477746	5.80815043598112	5.79982017065434	5.8291907617577
253633_at	7.63188824955407	7.62913528753164	7.69447408610864	7.60399680856152	7.43946693039478	7.55782567014678
253634_at	6.47585447217278	6.45956074520407	6.42590584434171	6.39689152235809	6.7542768466229	6.62607973599788
253635_at	9.20275271649483	9.17338554676204	8.86811397952039	8.71130106859018	8.75001828616336	8.78511462774586
253636_at	7.58694248265918	7.56855883496829	5.51001201826884	5.42469766843142	5.30622314532856	5.26653680573109
253637_at	6.75417693564171	6.83865874112694	6.16674947024073	6.29970919161809	6.24421265787743	6.12887232175794
253638_at	7.56172905696911	7.48384012030096	7.85450862657189	7.43760267486785	6.47835434096192	6.85844305599378
253639_at	8.79056985402987	8.90347930839606	8.26215794418395	8.22375323102317	8.07459699032855	8.03091703409495
253640_at	7.23855980103985	7.27964328429654	6.6399700591124	6.76296929902225	6.99322658917836	7.20723773248177
253641_at	4.88979933666746	4.99334716150265	5.07140568903023	4.92591709625247	5.1620287421106	5.19785667474841
253642_at	8.47437284993963	8.5343238794333	8.3955367446261	8.3929429529781	8.33950252465386	8.41234863545732
253643_at	5.30917187341781	5.4214989212138	9.91953025039638	8.8667053001333	6.4110982607473	6.27157616474923
253644_at	8.68734011371324	8.63300108676379	8.15726707883302	8.14736312649217	7.97153064484674	7.94225854840252
253645_at	8.56527567965628	8.50067841016819	8.33496697908988	8.2729003654955	8.39144537919912	8.38277933522697
253646_at	9.09743611606768	9.17059657975688	8.57007206764279	8.4748298049043	8.65259327823756	8.65946173667204
253647_at	8.09732604877759	8.07363849255256	9.12527850985007	9.30706853225482	9.36676587339506	9.38689773645284
253648_at	4.8301341704044	4.73973459081139	4.70098693860562	4.78026458179232	4.57387119072192	4.66909486880762
253649_at	6.66567852322845	6.77526347128076	6.65517834841502	6.68541773580698	6.54222502975617	6.34070654506898
253650_at	9.75543783049504	9.55288158052774	9.15257493121602	9.04844051509557	9.22367455254112	9.15906447115957
253651_at	4.26045971870868	4.19380205899723	4.34416187153298	4.35038882077266	4.60100720740631	4.39329291958731
253652_at	4.61530747588228	4.59085283549086	4.52928847693336	4.70489808624093	4.64174654777415	4.59750320481425
253653_at	4.76950537610334	4.6415327832777	4.78263129992655	4.81188555579383	4.65515616141132	4.80944844045362
253654_at	5.49939700861967	5.36184436729671	6.64365065767958	6.4886195850022	6.28128674266219	6.35661181713851
253655_at	3.99599526188119	4.08043560062862	4.13318846257629	4.18352616577393	4.16603246124979	4.16603246124979
253656_at	4.65677227916409	4.3931608854966	4.89534091350309	4.82076409928987	4.94035292758131	4.87677585075397
253657_at	6.83918176590394	6.68358075853261	7.07439711162167	6.72491244210465	6.76693018849484	6.44444494256111
253658_at	5.061142770787	4.93331684011341	4.90565740028604	4.9189128275735	4.97687092095776	5.05500799747626
253659_at	7.57243298538774	7.78931992784343	7.60161377603904	7.85454506525089	7.70899260648194	7.7733993824871
253660_at	8.28914670638002	6.08430037014162	8.17843260258144	8.19710150057776	9.15706208764597	8.27054526159865
253661_at	5.73273784589514	5.60200345807697	5.69676292564344	5.72342530946886	5.5586803525238	5.64862371477525
253662_at	7.57021826295155	7.34272151480994	6.52437886046314	6.57898771733336	7.25139683728451	7.20712440487584
253663_at	7.14969554303763	6.93623836430415	7.29876197862182	7.14795028956836	7.22521448059319	7.18419801985637
253664_at	8.80519901866749	8.91433256926391	9.61043631480598	9.56600231894915	9.58174698344156	9.53119666018841
253665_at	5.43427349330582	5.62166138272132	6.06173459336466	5.63454536809021	5.47804221328564	5.28293245829933
253666_at	8.622376868844	9.38135039340719	12.0555086623112	12.3781725568863	11.837989189332	11.7468473932393
253667_at	4.37991712473389	4.43303600130744	4.58578425746394	4.46784203458608	4.53938989895283	4.45856690892885
253668_at	9.06387451391449	9.01207560322876	9.07034761990657	9.13078685437151	9.18896432677392	9.18974795126457
253669_at	5.87363071183441	6.05007967459029	5.72229089561196	5.90602151108834	5.73261620908387	5.75193912875644
253670_at	10.5773323005074	10.5936664879842	10.53287331458	10.3874225959969	10.5724631462532	10.5511700697658
253671_at	4.35540424691477	4.26354329528206	4.61204393421587	4.79267953569499	4.64135245877137	4.5554356057011
253672_at	5.97629519034594	6.03571283206432	5.76620057036314	5.76009259214748	5.62466375180481	5.56869215809945
253673_at	6.60506909294976	6.77236162182783	6.49411928883943	6.33617667276016	6.4778568747941	6.44979982430468
253674_at	5.87126707035354	5.85925560628217	5.65648611491126	5.70424937068165	5.80912974668422	5.76531960483242
253675_at	5.57795209935805	5.80304821263055	5.53943980684707	5.65522529845564	5.70452267861776	5.62186133498413
253676_at	4.72281962133956	4.89619540075362	4.77794589042895	4.81588356593495	5.00697826942904	4.76728746895146
253677_at	5.21913890412262	5.20351280711418	5.33098340919498	5.20669840590123	5.36835230538965	5.40541067011312
253678_at	3.73234509769318	3.83937637717716	3.75704160390748	4.0147018909488	3.87623479904272	3.90327362208756
253679_at	5.19406911434955	5.26073019550151	7.75155932401423	7.71193825665636	7.57333065813978	7.48542805970875
253680_at	5.20435439443096	5.27442342537936	5.41446796581808	5.54443906795448	5.49499523305968	5.42883800337944
253681_at	5.11254101483817	5.09430184190037	5.14920759181707	5.15423081028971	5.24474185052182	5.25107481708145
253682_at	5.51099203718356	5.80642359806792	5.51469493396416	5.63561715065508	5.36075886991487	5.67675368853039
253683_at	5.54777029980178	5.7296490323517	5.92277374206236	5.85878982135118	6.06834178553274	5.75627750945836
253684_at	4.19324943412521	4.00077665612174	4.05766890201745	3.74304514153203	3.90967928470456	3.86037905258513
253685_at	3.85771894088035	3.70778985807944	3.66631059468313	3.5900177075283	3.61939213900414	3.59248022136978
253686_at	8.12381051319502	8.04266639858347	7.94230108182777	7.98618847388339	7.59915813450591	7.82667760241332
253687_at	7.32747343301977	7.2884606467739	6.66578054236514	6.99018122035203	6.52419776451705	6.53686036852271
253688_at	9.51503809890391	9.47989807445409	8.89249352143709	8.78005576439478	8.79078682484858	8.88675702040514
253689_at	4.72470226520398	4.71904887558606	4.62440061447455	4.44456763505122	4.71804852617433	4.73700886436001
253690_at	4.7857511466491	4.89482850082247	4.68072433753147	4.77073361961328	4.87199502078288	4.83681284002112
253691_at	7.84709152152382	7.77081863089031	7.53405170184074	7.3033350477941	7.46370198245421	7.5463948459451
253692_at	8.14254512396819	8.0953851756825	9.64099396826322	9.71382324310087	8.90311540934359	8.84050861872732
253693_at	10.5071866311569	10.4179010084465	9.82414263564746	9.86034428749771	9.95791195786795	10.1414656997059
253694_at	9.53231355789688	9.56862099872535	9.4366358544873	9.33752511735864	9.37743557769534	9.44678646894322
253695_at	8.1285519684217	8.00617911958749	8.50884013295151	8.85175615978904	10.2919098745297	10.330215776738
253696_at	6.1201006898973	5.99228188955853	7.52425548565858	7.49039742174293	6.49303295075303	6.40094643298018
253697_at	7.8153487149058	7.53634447468704	6.13905869005588	5.5051738682001	5.41196337657608	4.99634239563644
253698_at	8.79439457887966	8.60339548134346	7.97992874542696	7.7855464466172	7.86245443180678	7.91509614248886
253699_at	5.21776628674333	5.15635032877421	5.1964284670654	5.28987668861592	5.21805185587607	5.19673445365498
253700_at	10.6188168520635	10.6936365230853	9.64359975368333	9.74800600559963	10.1640038411904	10.1312197136651
253701_at	8.10312645670094	8.22117251554596	7.15787619114102	7.1565328588411	6.73478363166989	7.02846042802847
253702_at	8.61352926481882	8.57981027440092	9.16154337748937	9.15917731600517	9.11503780673905	9.05239496085288
253703_at	6.68468039385238	6.78851742226318	6.88518475833626	6.99000090894361	7.05122395801952	6.83484374968887
253704_at	8.86594256102838	8.74450766877457	8.44500332207682	8.28135673298084	8.31135066036535	8.40199341070933
253705_at	9.43603853587852	9.50755798868695	9.4166617054531	9.41184547773708	9.11029206748994	9.23931470062356
253706_at	9.49368483453834	9.49600490892883	9.17504486727568	9.15128320807919	9.17870234653397	9.26431686738607
253707_at	5.2365863230021	5.26990690596206	5.22316605475771	5.0890840539715	5.30224458596564	5.43663348982426
253708_at	8.86182644963658	8.61594430953343	7.07324693324612	6.8226552076393	6.94807457926189	6.97650529112681
253709_at	9.90498627367744	9.91224351835961	8.9466583352566	8.94771507093523	8.27360436794144	8.52427914465851
253710_at	5.68210420566138	5.6885809075546	5.69981489727803	5.66515881038142	5.73535510843533	5.6668204167858
253711_at	3.68763431706415	3.70398257473279	3.60980886154916	3.78327507824886	3.70785382272195	3.79178904032892
253712_at	8.06075758823613	7.86405035121194	7.71745687516172	7.85738695418666	7.61626398659243	7.68473288068835
253713_at	5.44007575955766	5.61831185445262	5.26167962704769	5.49665166670886	5.71337751051423	5.43057164386631
253714_at	7.27331287620621	7.31935680670618	7.31148881131792	7.2537115610133	6.9807772405426	7.0638713032226
253715_at	10.7179485751904	10.795390994006	10.9845038463752	11.0780809571458	11.0633854681858	11.1510976505855
253716_at	5.36352850334164	5.16555264039259	5.12616577572727	5.17251602736155	5.43789371259936	5.32598415891891
253717_at	6.21181642727832	6.43901203400128	8.34000753693024	8.2196521660109	8.86123794999938	8.87302397618529
253718_at	4.41663300053006	4.35947541079131	4.44208668695696	4.38543468120389	4.46169644255891	4.46075457252453
253719_at	7.38959026432162	7.40501956131974	7.1230030105146	7.10517157109654	7.20237424055238	7.13924410051916
253720_at	5.05386316028553	5.08825423127642	5.17399553704991	4.96802424106614	5.10243476221445	4.87858267452748
253721_at	5.39262228188524	5.28913963684269	5.06277614642755	5.46349232512153	5.53098826255345	5.6132932366108
253722_at	7.37918414123516	7.4603075549628	12.2788351157882	12.209175311829	12.0930183946898	12.0908112696717
253723_at	5.92931762953456	6.03238579174352	5.66238572679514	5.71848286210849	5.62344796899449	5.69002847558639
253724_at	4.37891267983707	4.52017563494904	4.36097992350208	4.34957775946527	4.44704169451361	4.43951287996364
253725_at	5.19474212092359	5.37398212450161	5.27719120095344	5.29028874922719	5.29181177515186	5.32578197058355
253726_at	6.05991827610072	5.98805623523997	5.73791931026588	5.97860077092609	5.61842373506784	5.86786676591418
253727_at	12.0504317697634	11.9782723061871	12.2507573839219	12.1583436745358	12.275500665709	12.2362935661055
253728_at	10.0866100432468	10.0360039321672	10.1073937079005	10.3690383222089	10.3479894685478	10.4456113367996
253729_at	6.9103214342078	6.67004117878178	6.49470797868623	6.57329794058299	6.24231255835659	6.17026962535681
253730_at	10.4000861444118	10.3153236678678	10.0651621142764	10.1208181519423	10.1797681451884	10.2768209228854
253731_at	7.72769948154903	7.69813020228013	7.39770082662433	7.5039656432004	7.10076428476625	6.94483094586097
253732_at	5.71997210512026	5.8312441241113	5.67913016903038	5.62593115172602	5.64315274905095	5.34446132710369
253733_at	4.9956581129633	4.86373267217159	4.42987667137565	4.57865437581489	4.71686606255604	4.69340191083121
253734_at	5.66292700145721	5.43923985387213	5.71985133501487	5.91736711988709	6.03816655486404	5.93685415946473
253735_at	7.78320183937118	7.73412985972644	7.69961469260213	7.51426789979425	7.6597783312296	7.79624140672554
253736_at	8.31610517776087	8.21904285614816	8.06535916782238	7.74877062161194	7.67534230345618	7.46112745149047
253737_at	5.9887443232489	6.01829139068676	7.17777891449414	7.10002508776502	6.63084265286888	6.77392723247414
253738_at	13.8263162897458	13.6938151765142	13.9877688149991	13.946437032007	13.9677841521903	13.9942508658542
253739_at	8.85688833413107	8.71544855534251	8.84245240439678	8.47789051167717	7.67793869503324	7.60138276970028
253740_at	10.0614786103777	10.0206523879408	9.18897518678983	9.17163704712538	9.13101679574857	9.28677548277515
253741_at	4.11690719160296	4.25433953534989	4.12435517520561	4.12676170092208	4.31728583014364	4.27594022811624
253742_at	5.94685595930203	6.03511475696793	5.99239393699589	5.94863104958992	6.09506019485311	6.08019718677799
253743_at	7.45863259803841	7.57463898619362	7.44630013674547	7.44047179112398	7.59495560927209	7.61636591835054
253744_s_at	3.5795449683949	3.56825089247437	3.53160358622656	3.57842831798701	3.5560351237251	3.58529640614165
253745_at	3.90032221456787	3.98409424945686	3.96841777806435	3.92836935457406	3.8609577589183	4.05330254129636
253746_at	8.77650413575926	8.66524151039973	8.48698472410882	8.31341212008514	7.94369425442768	7.88783331906542
253747_at	5.83190872273511	5.84260885972287	5.73768871740264	5.74821612480778	5.58917442924771	5.35410235266383
253748_at	6.82934221053132	6.71828583167849	6.91913700768698	7.15568113423143	6.96977534296354	6.84760368851619
253749_at	9.01554817019789	9.04060322387475	8.45335874704214	8.32924269910758	8.45971037517506	8.43864711398603
253750_at	6.52953779670569	6.60821738448588	6.32226124151919	6.20773824376826	6.16512119773543	6.02897073635172
253751_at	10.2967099074418	10.2613904225766	9.81577282048284	9.65481806132814	10.0352066305003	10.0892088634697
253752_at	8.80623997932295	8.87131106104467	8.01514217392966	8.11491316517408	8.0987793474402	8.11552540386313
253753_at	9.72721872380402	9.70679520884794	9.9170248735078	9.59200554883944	10.0047861750319	10.0623912326952
253754_at	11.4465845512662	11.4468423969249	11.4697254620918	11.155530841833	11.1990920422164	11.1881717030896
253755_at	9.606765724636	9.5007198597313	9.80088109016071	9.66400520062351	10.2616313148112	10.2568448804654
253756_at	8.57086883569574	8.57047201702404	8.29359852010871	8.45845697679939	8.44220949598471	8.32834573068908
253757_at	6.23268217094134	6.16930688754543	6.3080251137802	6.4282643471805	6.49688666940274	6.31278886044362
253758_at	11.9771155457574	12.0180431214873	11.4834535569863	11.4735018745286	11.4441068831301	11.4281705299794
253759_at	10.2365356527739	10.1644958827113	9.80434447475757	9.61172720148149	9.76035584254742	9.72361501990193
253760_at	4.45173288951568	4.62113253281833	4.72802315699935	4.51095824874089	4.74711761682033	4.52780481245899
253761_at	6.20979268541595	6.50043067209907	6.13438175280276	6.13311219954195	6.15568164373072	6.35977968469508
253762_at	7.5449940686082	7.47254670572265	7.38652453157435	7.24011828984367	7.25725029826684	7.34132333722005
253763_at	4.3201124504713	4.33302305154392	4.24137046450991	4.32265853436576	4.27305047029519	4.35179245625658
253764_s_at	5.00883735546648	5.12598880839223	5.67042591888321	5.40465482503604	5.14348905240511	5.2093500495431
253765_at	10.550599045759	10.5632159715805	9.86897358192242	10.0257066448508	9.69249334447373	9.86263317207373
253766_at	9.32944874602927	9.25376405450568	9.01908336845073	9.05242925404694	8.88209787184714	8.9055064352347
253767_at	5.56216580658372	5.5207453096953	5.58577930292896	5.60302979992487	5.64703942731396	5.5922016850341
253768_at	5.7490186269866	5.64489333785049	5.46725831716991	5.61885246478044	5.49943864171048	5.60700367324113
253769_at	6.78342335648993	6.82421786292408	7.05730516951346	7.14525890546681	7.16949883999201	7.1756092060319
253770_at	7.68854005058192	7.59513706298861	7.30859900335562	7.33300244813473	7.78112841508259	7.63079684774946
253771_at	5.06687812053847	5.07663820686496	4.92681034309884	4.88755643567764	4.98538571328868	4.991155507136
253772_at	5.46064139751719	5.43166925932687	5.56347187395096	5.53434851198657	5.5471457415262	5.64305916716885
253773_s_at	8.95597880335058	8.88278950520771	8.68906993937322	8.84609936270771	9.38935528257213	9.40498771989261
253774_at	4.85881659729799	5.17261843313013	4.86262794886179	4.93838945703691	5.15775557505641	4.99570695053164
253775_at	9.73008504804556	9.83146184727742	9.61414699477911	9.60204651134295	9.63420194233847	9.5666840758454
253776_at	6.77729726867102	6.58295897530699	6.85962643003624	6.7748244267798	6.76794224700005	6.91244813930422
253777_at	7.04612012132712	6.89959690706278	6.83656455278682	7.51469277979839	7.1433123813832	7.16074464779091
253778_at	8.39145003340703	8.38632844339628	8.30008949395041	8.27119218208884	8.83959972299449	8.93770220257892
253779_at	7.27698259036902	7.09745923481694	6.35993826871301	6.09339269486645	5.91846347361452	5.82737314873643
253780_at	8.10424140090793	8.02453207660008	9.0596376834991	8.99634353103745	8.25245044655957	8.33023192550641
253781_at	4.52058665650021	4.52265303673583	4.60387119738697	4.54509035492045	4.54273351262339	4.62636282787935
253782_at	6.76431193934111	6.64325972515182	5.92354883711897	5.82036371240881	6.10441236419744	6.04328139362552
253783_at	7.89541103410612	7.92796214992006	7.77780032206331	7.74458335026224	7.90617559545033	7.96367077455106
253784_at	7.29086265314121	7.19787420971833	8.01007281223365	7.92461073737943	7.82909295982962	7.89669540202499
253785_s_at	4.43826714931765	4.55154130345512	4.4270430148349	4.466764592997	4.35736269378347	4.37499393348345
253786_at	4.26086423608285	4.16503307907569	4.29262874015482	4.22158479986573	4.51041918037003	4.28710965238146
253787_at	4.45038091965496	4.48069415525229	4.33339793678855	4.34095634297562	4.57615710561239	4.48536200312486
253788_at	6.5326373310004	6.47498675049724	6.5515751942377	6.45060597424224	6.59342996013838	6.47533088123429
253789_at	7.42307819951126	7.41219946705249	7.73676066352429	7.67276600534889	7.62559506290179	7.52125435267083
253790_at	10.9610480257246	10.9659144877452	10.5262836877515	10.4408040988755	10.3755823342191	10.4064681782749
253791_at	6.33617289889557	6.11149237283235	5.82900711672932	6.01222359721041	5.73904414101992	5.82637186807519
253792_at	6.23063382470998	6.28204720025324	6.44283887482518	6.51421634284491	6.6517735544402	6.5897336795727
253793_at	6.34871011684044	6.24393396465753	6.52820870347066	6.38058974628152	6.22883888964444	5.94195990329099
253794_at	5.36363099781095	5.19797992890975	7.00598730412774	7.49265912993895	7.15061814268515	7.00165523474944
253795_at	4.60130025151563	4.89214024453144	4.62438118635545	4.69403421851048	4.88879853669308	4.62099354309843
253796_at	4.26187404497727	4.30625808793525	4.3611001910798	4.42384263723271	4.63350989009605	4.58874915381359
253797_at	7.95627534243451	7.93069281903422	7.90300736310921	7.82229094780041	8.09905387197709	8.00416740426239
253798_at	6.14193717915679	6.23559818150237	6.37475289029105	6.15826608493945	6.42469676851203	6.13282261101585
253799_at	5.05794648008815	4.78164333166699	8.22112161742157	8.06207908471976	8.77676279619152	8.81822731308218
253800_at	6.85021249231418	6.79495882289824	6.4316925679216	6.26987996794528	6.6415772619814	6.715646997109
253801_at	5.07230347459836	5.04386442515309	5.01189434040443	5.06313952718504	5.37299552597858	5.29965947758955
