logFC,AveExpr,t,P.Value,adj.P.Val,B
-1.8278809549651678,6.607517775897689,-21.323616586972697,2.025638827906567e-8,1.1133691967361153e-6,10.028842970435543
2.450816713526028,8.964054681228955,21.310638710424797,2.0355207835386707e-8,1.1161112757816606e-6,10.023591341297957
1.554869784384607,11.219791822864675,21.296226510616187,2.0465582897787904e-8,1.119472292322643e-6,10.017755405293071
-1.7393478874244508,11.519836394209317,-21.24805766036303,2.0839379431074665e-8,1.1371919732603185e-6,9.998220583334644
1.9429436046503685,7.289063156932752,21.239227704391062,2.0908727937143414e-8,1.138253184358571e-6,9.99463461977818
-1.8456343093860408,10.784312484024985,-21.223441588795637,2.1033354281640917e-8,1.1413989079176217e-6,9.988219809508452
1.691559157780123,9.572947400526104,21.219249285390337,2.1066590979102094e-8,1.1413989079176217e-6,9.986515402558107
1.8262957131661093,9.227333652742239,21.18675896832823,2.1326180799786485e-8,1.1527255546045729e-6,9.973294405348957
2.1586185850238824,10.156960335797221,21.144604159830426,2.166834863531464e-8,1.1663245012233423e-6,9.956109345381547
2.390251868563743,11.338587388289058,21.14317766687113,2.1680034568991544e-8,1.1663245012233423e-6,9.955527192179185
2.0714324822087136,8.688021747481798,21.10979603121984,2.1955526899771805e-8,1.1783660437265762e-6,9.941892475570066
1.9920643658139197,7.51482416855439,21.04348285034674,2.251451779166369e-8,1.2048965765553588e-6,9.91474047288136
1.6422078709261978,10.065419966265573,21.038694518384098,2.2555494878962656e-8,1.2048965765553588e-6,9.912776454954303
-2.649660850152782,6.590451727876998,-21.01808530990979,2.2732819167991473e-8,1.2115317879016017e-6,9.904317940569959
1.7701709052653776,10.29678613960775,20.964398209337954,2.3202133908548296e-8,1.2324907147046944e-6,9.882243075642931
3.46054082555273,9.464505562755102,20.96043597234993,2.3237198557765004e-8,1.2324907147046944e-6,9.880611579401306
1.9544156208307744,7.824125015067569,20.954686556095712,2.3288184920549027e-8,1.2324907147046944e-6,9.878243624009718
-1.674388502904506,9.111130905577609,-20.945275329006673,2.3371915467174734e-8,1.2340587773292955e-6,9.874366063177137
3.174314954633414,8.212412324093414,20.939100972726724,2.3427031293074368e-8,1.234112202759876e-6,9.871821160058312
2.4199909974336107,8.234231499460344,20.90690241588273,2.3716825635771678e-8,1.2464995224699354e-6,9.858537188529569
2.0360257819238896,10.090447937293028,20.888103190021905,2.388787993534785e-8,1.252603543276516e-6,9.850771511885105
3.563060718091972,11.515781668144577,20.8573462288938,2.4170728481822156e-8,1.2631076707751399e-6,9.83805067470196
1.9748053339492753,10.13147345048647,20.854299565319057,2.41989501152449e-8,1.2631076707751399e-6,9.836789542884079
1.5124777612947833,7.453609411143957,20.84703269957472,2.426641327491918e-8,1.2637371844769554e-6,9.83378073705891
-1.5700442800751118,7.696614173847405,-20.835060707748426,2.4378017572655673e-8,1.2666573595268243e-6,9.828821434174428
-1.6645491114407873,8.100821216397641,-20.80876626476944,2.46251629216356e-8,1.2765908323693366e-6,9.81791882180474
-1.980492635968452,8.03206621346418,-20.79479010544299,2.4757669332670763e-8,1.2805497448485717e-6,9.812118011629336
-1.5592954824536553,5.819627842979226,-20.762038041930257,2.5071330768236386e-8,1.2938394905508415e-6,9.798508458724713
1.6311142688105544,7.879298649550828,20.753844934903867,2.5150489810994492e-8,1.2949947462500775e-6,9.795100486798978
-1.9616484688507043,8.411274101019997,-20.73830736841411,2.53013792460937e-8,1.2998298662238678e-6,9.788633724750126
-1.8194094341255216,7.257919500576525,-20.710126337146402,2.557764935124374e-8,1.3110700712401567e-6,9.77689195298647
1.6824893324130539,10.000853723631948,20.679820932953813,2.587852555490315e-8,1.3235183136935893e-6,9.764246627501683
2.1459102620982726,9.164543076552501,20.58980035494041,2.6795918761634795e-8,1.3673711564941603e-6,9.726571286070724
1.701506658795446,9.129499138554362,20.580305161987734,2.68947905949038e-8,1.3677709711560638e-6,9.722587462819055
1.8168495880997568,8.31422397295843,20.577538036884093,2.6923681106929973e-8,1.3677709711560638e-6,9.72142612528245
1.4345194534184582,7.697952297017226,20.559419510099254,2.7113711732681495e-8,1.372723214944163e-6,9.713817961089783
2.474039046616059,9.423061243804575,20.55339864371081,2.7177192217176717e-8,1.372723214944163e-6,9.711288204213021
-2.8578598517117584,8.711944858945154,-20.550560737446194,2.720717119560772e-8,1.372723214944163e-6,9.71009555061328
1.6448817368504578,9.968328853404715,20.539583565343182,2.7323480999757957e-8,1.372723214944163e-6,9.705480704154196
3.448721995242181,7.580200688750412,20.536865597755863,2.7352365536613126e-8,1.372723214944163e-6,9.704337667183273
2.514739321556614,9.898205387705165,20.534057169648282,2.7382247382709082e-8,1.372723214944163e-6,9.703156423373768
1.9530097052703423,8.092230045128158,20.453942533581365,2.8250279581786186e-8,1.4107934908715497e-6,9.669389371279346
1.8689071648534155,8.598408576938112,20.45257612095589,2.8265349641749153e-8,1.4107934908715497e-6,9.668812268914435
2.660235989113766,7.445338450885821,20.38004111869384,2.9078419885260674e-8,1.4482068942855807e-6,9.63812009234537
-1.4341918968216785,5.896115180147154,-20.338478965784546,2.9556101076005695e-8,1.4687901210102178e-6,9.620482935449695
-1.4452599163311062,8.328001327642813,-20.24570262627056,3.065445925356621e-8,1.5200613382040115e-6,9.580978613750604
-1.607702251519319,7.445314291557178,-20.20816397937862,3.1111812448946084e-8,1.5367593474606625e-6,9.564941685488533
-2.2437091049711073,7.74742960564684,-20.201128119755523,3.11983824734128e-8,1.5367593474606625e-6,9.561932481766478
1.5975598689212909,7.328354628211289,20.199758736216978,3.121526289745125e-8,1.5367593474606625e-6,9.561346677756974
-1.4364352215846665,7.636957834966608,-20.196077697167432,3.12606899264247e-8,1.5367593474606625e-6,9.559771776098627
1.5787902177075397,7.767170997196129,20.187298378613328,3.13693333192501e-8,1.5387838559399886e-6,9.556014427699393
2.1610098999840295,6.964434937483262,20.17241354694843,3.1554500428011604e-8,1.5445453964870057e-6,9.549640221786523
-1.5921256518229763,5.9542706584807235,-20.121996159473934,3.219085491059817e-8,1.5702173430322886e-6,9.528013787337015
2.010954448630274,7.2109895860741,20.119976310130884,3.2216646932885185e-8,1.5702173430322886e-6,9.527146218437403
1.5300626878642882,8.441537819398807,20.076539220639543,3.277695146685001e-8,1.5941199636649226e-6,9.508467387241714
-2.6841401436385395,7.592564390111751,-20.06267210098393,3.2958120230474345e-8,1.5951861549994031e-6,9.502495509825076
-1.7289264788143512,9.242030503520276,-20.060024523876482,3.299283729870327e-8,1.5951861549994031e-6,9.501354848841052
2.314336613226782,9.632726515035417,20.05881779211616,3.300867449187717e-8,1.5951861549994031e-6,9.500834898921083
1.8830267259892945,8.005125729494377,20.0322937553515,3.335893811064999e-8,1.6087048167102037e-6,9.48939825738197
1.3699739316891382,13.331199168388077,20.022353400446566,3.349127728201834e-8,1.6116793983182243e-6,9.485108170734959
2.3970775155904462,9.738246962162124,19.962689377179277,3.429807824726126e-8,1.647029820673746e-6,9.459312219811084
1.7451818526064269,10.521129262666078,19.955038700383888,3.44031006056106e-8,1.648602363054575e-6,9.455998706997297
-1.9008451025494786,5.201596468965914,-19.912353245160155,3.4995709061741424e-8,1.673484536055182e-6,9.437487683780086
3.6301006018348208,8.518846996482411,19.888090405100638,3.533764872192435e-8,1.6827878986948173e-6,9.426947703296525
-1.4255364535797312,10.4506360787362,-19.888079155425164,3.533780813129406e-8,1.6827878986948173e-6,9.426942813289427
-1.960539286525039,6.946252076402236,-19.846038499845022,3.5939198863833765e-8,1.7078606793417672e-6,9.40864877582314
2.0344116579483584,9.13488054678827,19.80780105710835,3.649616060711919e-8,1.7298629169612228e-6,9.391975225539747
-1.4698361518251382,7.033618529189273,-19.803876085183592,3.655387663197323e-8,1.7298629169612228e-6,9.39026186596953
1.8055728015344368,9.74967978524009,19.783890673453232,3.68493498277352e-8,1.7384018693975848e-6,9.381532284526875
2.679334713334941,7.3503185037682535,19.781374562771326,3.688673848261425e-8,1.7384018693975848e-6,9.380432613798446
-1.508514143987382,11.005064626416567,-19.753340634124353,3.730620298485854e-8,1.7545453403806666e-6,9.36817064689105
1.513371409590908,7.905064335090387,19.74623216578125,3.7413413070056376e-8,1.7559669796872139e-6,9.365058592470314
1.6094608982622045,6.162088930107791,19.739406601599413,3.751668146722125e-8,1.757198160713176e-6,9.362069313722545
-1.7953660581092672,7.917710994910034,-19.72280300213149,3.776922455641137e-8,1.765401664204392e-6,9.354793296357082
1.6493332280074817,5.977776807061648,19.716800484043638,3.786099217816086e-8,1.765906266246528e-6,9.352161335699057
-1.9343181165552146,9.34485068536739,-19.7119808712659,3.793485622362116e-8,1.765906266246528e-6,9.350047457699608
-1.5633206317324442,5.235640479564639,-19.698023646707224,3.814967349340263e-8,1.7722893123920851e-6,9.343922849055994
1.3478638751638172,7.0224180905342335,19.683854164353598,3.836915333510802e-8,1.7767902064796543e-6,9.33770055953518
3.3474925573292627,7.932712093566977,19.681719008714172,3.84023486100162e-8,1.7767902064796543e-6,9.336762545002967
1.6823902711634222,9.085895884385488,19.672065576832672,3.855283285881773e-8,1.7801419382786082e-6,9.332520310091843
-1.6310495326775785,7.645677044942434,-19.64655274242792,3.89537358298501e-8,1.79501962480582e-6,9.32129835573201
-1.665317593275362,6.585180749178133,-19.6330205224556,3.916827309152636e-8,1.801266752455073e-6,9.315340092946807
-1.4609791664019927,7.67081053600766,-19.579565357745963,4.0028785125878514e-8,1.8371359934029958e-6,9.291762596676497
1.933011333643929,9.471148762328097,19.49701104144497,4.1399677073609314e-8,1.8962382209819849e-6,9.25522090151478
2.663524226522582,6.860510658659272,19.490103686514423,4.15167449391052e-8,1.8977894830881555e-6,9.252156287842238
-1.6519139161367722,12.538244208731404,-19.450256671252454,4.219937044639292e-8,1.925135279764445e-6,9.234455547199035
-1.3312953197665909,7.805232908666444,-19.42573076259163,4.262577774016862e-8,1.9407065673717493e-6,9.22354231623997
1.6979033007425297,6.68454997710636,19.373492009818477,4.355019253510198e-8,1.9768220814263475e-6,9.2002508822233
1.9151237393623113,8.935360615119695,19.37113938151325,4.359235015157618e-8,1.9768220814263475e-6,9.199200422013456
2.3288077422194764,5.3486813939639966,19.354828970679986,4.388588326372669e-8,1.9838144828958506e-6,9.191914166570887
1.8335432426046765,8.286828710951278,19.35291423193182,4.392048723640528e-8,1.9838144828958506e-6,9.191058396185953
-1.662237420268272,7.15127028252373,-19.31960628569942,4.452736203105701e-8,2.007251240965238e-6,9.17615798022357
-3.202434876693263,7.291547279305391,-19.295334924310392,4.4975509052184136e-8,2.0220941496671197e-6,9.16528362331721
1.6805996026169225,10.54006257077249,19.289699275744745,4.508028749363263e-8,2.0220941496671197e-6,9.162756677819173
2.1392168043275417,6.997764974924456,19.287428974142752,4.5122574405110206e-8,2.0220941496671197e-6,9.161738494163865
2.588278261120892,9.503914305751934,19.24166410380359,4.598454846363475e-8,2.0566814714813895e-6,9.141187835025613
1.4836404743735656,7.7807858558327645,19.231611756306197,4.6176345225092895e-8,2.05723964323145e-6,9.136667178420721
1.5497180786250304,9.993993466295404,19.23155613735874,4.617740891427016e-8,2.05723964323145e-6,9.136642159251528
1.5174920940611125,8.606268545594366,19.2146667955694,4.6501684416529584e-8,2.0676479952067053e-6,9.12904138985816
-1.3377982831741129,7.737558765318862,-19.20745591345538,4.664091016845455e-8,2.069803815063129e-6,9.125794181006201
2.0387562647701287,6.910387439438501,19.18992803258622,4.698128574042685e-8,2.0808604422119155e-6,9.117895842127348
-1.3275126251354408,9.493208865083114,-19.1207017797388,4.835307343012145e-8,2.137468226629981e-6,9.086629545988226
-2.0339195646803017,9.732552736841335,-19.059095132508496,4.961170237842253e-8,2.1888644705064177e-6,9.058707779256048
2.229412536345386,9.738427158154538,19.022705295466302,5.037237657760873e-8,2.218134960878871e-6,9.042171842803631
-3.0842768141492805,7.161646006392477,-19.014520286090555,5.05452667893627e-8,2.2214596059062877e-6,9.038448061643093
1.9179662478265636,6.7925946939760236,18.992437093612367,5.1015052124903704e-8,2.237794882632795e-6,9.028393160596428
2.3207339561208418,5.073221713447575,18.985767793804907,5.11578915564671e-8,2.239753371214999e-6,9.025354167507556
2.426784724579538,8.644763664262562,18.96895504154167,5.151997115695638e-8,2.25128456339114e-6,9.017688307525242
1.3134081812100158,8.815494731037518,18.93256714644407,5.2313497074665044e-8,2.278343070511618e-6,9.00107343002018
1.4663894340917638,6.803896596328554,18.931409599204553,5.233896400473862e-8,2.278343070511618e-6,9.00054435725807
-2.506668306095947,7.487677562026777,-18.91489917260757,5.27037225192229e-8,2.289851258406618e-6,8.992994468193134
1.7360516668589145,8.979301552219924,18.89952784306028,5.304587768395137e-8,2.297318184994332e-6,8.98595945605288
-1.7773098861752183,7.710984957881169,-18.892969897793087,5.3192609965741475e-8,2.297318184994332e-6,8.982956308860432
-1.3396639201422769,10.81409404219655,-18.88915998249024,5.3278064654983886e-8,2.297318184994332e-6,8.981211109861333
1.674099058512443,11.214412263342934,18.88573908135904,5.335492502887641e-8,2.297318184994332e-6,8.979643801590514
3.7985368295720603,8.0074450223217,18.88466157943149,5.3379159931915646e-8,2.297318184994332e-6,8.97915007741979
2.6647056349420097,7.094262541375456,18.8801702748167,5.348031018565104e-8,2.2973368650371003e-6,8.977091800704576
1.4513480072655742,7.912361602594085,18.86078755282521,5.391930592971213e-8,2.311840917775815e-6,8.968203383482718
3.1108732450703034,6.894019566493199,18.846279148615473,5.4250547047877537e-8,2.3216791335123577e-6,8.961544142576843
1.3359925677087823,8.569406516010938,18.83631178285115,5.447943314547203e-8,2.3233951022732802e-6,8.956966190768027
-2.2640871823706714,7.262893510279171,-18.83566333611127,5.449436123262626e-8,2.3233951022732802e-6,8.956668278006157
-1.7115007199727463,8.13645249187353,-18.8288054133961,5.46525204319528e-8,2.325791028083663e-6,8.953516939375758
-1.9605920220889823,8.057330033024058,-18.81681568262633,5.4930268032740976e-8,2.3293870423965765e-6,8.948004648105192
-2.5132922525771058,7.076579317027404,-18.816342416351254,5.494126386713539e-8,2.3293870423965765e-6,8.947786990449623
1.293537146349383,13.671271774011421,18.78041830653153,5.578316662878521e-8,2.360693934698684e-6,8.931249097158021
1.5544114233130628,7.698168678813129,18.77342234882393,5.5948797389576014e-8,2.3633186452893127e-006,8.928024736641474
-2.0696356731327468,7.262498599664108,-18.75404343068029,5.641048212335416e-8,2.3784160762175755e-6,8.91908684847377
2.847046170300726,9.195699959593773,18.739650666079967,5.6756139489168293e-8,2.3885748002729313e-6,8.912442606678193
2.3637045503849246,8.811749140292584,18.733290783474818,5.6909634333544165e-8,2.3895894288167254e-6,8.909504999834203
1.5575309679680451,10.488281530129846,18.728528513799738,5.702487560469205e-8,2.3895894288167254e-6,8.907304663667412
-1.2801760034251188,9.059865463924833,-18.725655300859795,5.709453041232422e-8,2.3895894288167254e-6,8.905976864291146
1.3810582825241404,9.143665515947792,18.7127045009011,5.7409680077049425e-8,2.3983787592628156e-6,8.899989344195438
-1.8959185912559127,6.352499354373877,-18.706193046663184,5.756886833616781e-8,2.4006323340913852e-6,8.896977330894687
-1.395399159238842,8.216957891366537,-18.68901824294946,5.7991126104803585e-8,2.4138277125010397e-6,8.88902766385205
-1.3026192848008025,7.217519209624268,-18.66766783869049,5.85208913603624e-8,2.431441770364055e-6,8.879134934456376
-2.223451152858982,6.719629914846904,-18.663387238776675,5.8627756796842985e-8,2.431452968247252e-6,8.877150137351519
-1.344712395161796,9.146010241716638,-18.649653644278025,5.897209583270013e-8,2.4412949291177676e-6,8.870779135758147
1.7454039171767501,11.554959883334991,18.612185487180856,5.992310755925592e-8,2.476170440990267e-6,8.85337353759788
1.653646948896263,7.620346256958391,18.592362926308535,6.043318373620623e-8,2.4927322260811285e-6,8.844150758766409
-1.3014101655831674,7.173803735521036,-18.577411054302168,6.082114623965132e-8,2.5042064002282432e-006,8.837187572415585
-2.3258662534741816,7.018308364588012,-18.553885470639557,6.143723744504717e-8,2.5250151101288756e-6,8.826220079047912
3.987390570447542,8.492947260825757,18.51665261906312,6.242664028322448e-8,2.561064145432285e-6,8.808833593664781
1.9754492817017706,8.632195550828218,18.508025155973957,6.265844093460985e-8,2.564326003519929e-6,8.804799821246972
1.938786781125783,9.85766220214733,18.505332229413256,6.273099123034284e-8,2.564326003519929e-6,8.803540353986536
1.8382767594814755,7.175065118266791,18.500926357693565,6.284989315232117e-8,2.5645904522440896e-6,8.801479352387952
-1.762236402737229,6.314729562727893,-18.486460530901972,6.324206387516152e-8,2.575984780343632e-6,8.794708966629821
1.4511351639728396,6.6701691450984235,18.400437299759272,6.563157321727974e-8,2.6685493495296807e-6,8.754337076962758
1.827515445666534,7.770125562361359,18.356844705116654,6.688096699969994e-8,2.7145104221764335e-6,8.73380572820856
1.4067273548144819,10.26544593421521,18.34130978884975,6.733263125707463e-8,2.727988133168512e-6,8.726477172852112
-1.5276381067321818,8.951787618594961,-18.33341251680282,6.756354716628508e-8,2.7324902674875226e-6,8.722749256802365
1.4330876270684918,9.165956187454874,18.325419105987645,6.77981781370095e-8,2.7371264483277643e-6,8.71897430993218
-2.1121101912367752,8.22597163154626,-18.31744347598217,6.803319747864192e-8,2.7417618983883784e-6,8.71520610602912
1.479467595823647,5.624039254101223,18.30621206350062,6.836570491101263e-8,2.7503028730514957e-6,8.709896855487136
1.4385252747438022,8.586812412102418,18.28070280666147,6.912769541589655e-8,2.7760611486559864e-6,8.697826060876595
-1.261667263000291,5.289474596860321,-18.274399399619266,6.931744846342678e-8,2.7787891027254215e-6,8.694840720277393
1.908881527294625,6.547779494011481,18.257760004688482,6.982115810313934e-8,2.7940712567238743e-6,8.686955193822913
-1.5096440603902934,6.387342756344859,-18.233077125557024,7.057593261749654e-8,2.819329287224336e-6,8.6752444642137565
1.79000603778867,5.9905942864768615,18.201377151666623,7.155872601358982e-8,2.853591853793678e-6,8.660181059766176
2.1599030710579576,8.090566840967119,18.187337093893476,7.19989017098447e-8,2.8661342897060347e-6,8.653500972934127
1.9188036424498787,8.106617413310664,18.16981356227117,7.255255113486e-8,2.8800622935968894e-6,8.645156208701605
1.5570430295402744,7.7535858047313155,18.168277566726093,7.260130726954018e-8,2.8800622935968894e-6,8.64442437657197
1.7582712925025277,6.467420321175563,18.1186400709171,7.419685541419975e-8,2.9382469999963475e-6,8.620740801867589
1.5306686572810442,9.988598815733983,18.095294634330255,7.496082588583318e-8,2.9633560458507014e-6,8.609579408743434
-2.3257732787772865,8.578705818351583,-18.08917681245456,7.516248390010679e-8,2.966187297165114e-6,8.606652100060371
-1.3237729875645368,9.187395125863913,-18.06863092781303,7.58441866362486e-8,2.9851815326660704e-6,8.596813838778692
-1.4263331657995835,8.510041632586775,-18.066792053811813,7.590553656055769e-8,2.9851815326660704e-6,8.595932758010617
-1.4512929474545198,6.554228453650808,-18.027767756462712,7.722069548616053e-8,3.031676530188162e-6,8.577213322746038
-1.540752620658175,9.555550716894535,-17.99919958703385,7.819966025705914e-8,3.064835481896081e-6,8.563483728751871
-1.5978772323558559,9.974316354119754,-17.913395170858394,8.122458864042847e-8,3.177929445777313e-6,8.522115014594567
1.3318625235089439,7.909501340874034,17.877457799343173,8.253028819981364e-8,3.2234860853386115e-6,8.504729492638615
-1.5434427152269743,8.401707872910922,-17.84008177757754,8.391325820034514e-8,3.2718998624784145e-6,8.486610772581889
2.406850704631152,7.353808179379322,17.833341751185426,8.416540250518211e-8,3.2761311111658767e-6,8.483339370163973
1.7071996231930653,7.081095689035278,17.823114593115744,8.454962310894827e-8,3.285480243807683e-6,8.478373053202722
1.6359233993612268,10.618455785036822,17.80752604839832,8.513904980136503e-8,3.3027580373624764e-6,8.47079774534098
1.3563872235673315,10.571060640949195,17.77125392761525,8.652845501986858e-8,3.3509576553534842e-6,8.453145433273173
-2.325656480353395,5.6558793423657905,-17.756897346073256,8.708538642516857e-8,3.366809600606941e-6,8.446148639784765
-1.9356871744375086,5.238187334009113,-17.73787068849254,8.782968081257205e-8,3.3898392882144983e-6,8.436867113710273
1.2640968944706277,12.885853313902322,17.722295703730556,8.844425738681631e-8,3.407755187342623e-6,8.429261949264264
1.32732063380519,8.492411362708877,17.718552683970724,8.85926710256105e-8,3.407755187342623e-6,8.427433259662111
2.436799383352686,9.325049035013992,17.71440437748345,8.87574806339434e-8,3.4083470256906544e-6,8.425406111356969
1.2754517377648371,7.810596185054034,17.690825337324128,8.970081065014684e-8,3.4334934437630537e-6,8.41387473459879
-1.8725617634425564,8.863675303929234,-17.690513152445405,8.971337538284876e-8,3.4334934437630537e-6,8.413721956805594
1.6509988722633047,9.492780539083757,17.655903910565268,9.111862242912477e-8,3.4810596423521048e-6,8.396768053338326
1.5513312478182897,10.151249249605705,17.6524197931228,9.12614496329048e-8,3.4810596423521048e-6,8.395059459748031
-1.20820408842419,7.8291868070629205,-17.646967340241368,9.148547001497943e-8,3.48377891659713e-6,8.392384927276021
1.2752980793256707,8.74390896568349,17.631087411512887,9.21414329842255e-8,3.5029101439503058e-6,8.384590806835236
-1.474094944065234,8.055578313380538,-17.618201068172574,9.267761167314155e-8,3.517431484632876e-6,8.378260823787455
-1.891441477904312,8.331189617845446,-17.60896388432909,9.306410580946672e-8,3.524219138048604e-6,8.373720518401976
2.31234515266869,6.709475975449408,17.606548639762615,9.316545989668164e-8,3.524219138048604e-6,8.372532972962945
-1.3107423659652024,10.822018721739074,-17.579199521338445,9.432181602792539e-8,3.5620540125777783e-6,8.359074380428039
-1.6906518157187085,6.295638228377002,-17.54978894254656,9.558330860112594e-8,3.600441984162645e-6,8.344577963884854
1.2509182420555938,9.379383878592675,17.54476417220752,9.580071819816834e-8,3.600441984162645e-6,8.342098836732239
-1.494226750248103,8.649457098372121,-17.544507252154023,9.58118493812681e-8,3.600441984162645e-6,8.341972058149585
1.6319495248582232,6.953408181474086,17.54017477764409,9.599977427428471e-8,3.601570478941504e-6,8.339833895893365
-1.918141665931202,9.695111183446352,-17.53648501124377,9.616014674238034e-8,3.6016632958845575e-6,8.338012506802722
1.784538087936875,10.492186597073289,17.525372135846048,9.664497414850116e-8,3.6138882956185435e-6,8.332524515191382
-1.2773006870816754,9.708962512038653,-17.49325798231712,9.806149598978696e-8,3.6608555213208517e-6,8.316645678400482
2.1877689602337735,6.4619927582486225,17.484381657240558,9.845711329026e-8,3.6696188793314224e-6,8.312251646341965
1.3599759312678863,7.4183306248503484,17.45457169643753,9.979888425083438e-8,3.713560440067752e-6,8.2974785572428
1.5811323545691929,7.546535568095377,17.373834967986966,1.0353694093058764e-7,3.8417625581049145e-6,8.257340619153906
1.974666010141343,8.934488314871597,17.372901658906255,1.0358105976477522e-7,3.8417625581049145e-6,8.256875541373512
2.5202970718538635,9.432875790150508,17.35351997619618,1.0450203549861075e-7,3.869628944356024e-6,8.247211809715596
1.4863234564076784,10.564573298955237,17.34785115408842,1.0477313679676452e-7,3.873379660185087e-6,8.244383293898844
1.2695851245444931,10.44429079861456,17.333881114711474,1.05444598198401e-7,3.888535813020273e-6,8.23740886744544
2.0091464345579384,6.057111585792312,17.33223460230914,1.0552405384741556e-7,3.888535813020273e-6,8.236586490724092
1.8706691944768692,5.694763941257848,17.32339886809056,1.0595158660186088e-7,3.897993049013623e-6,8.232172012775349
1.8577026132296268,7.639832801609081,17.315983762318737,1.0631187743390334e-7,3.9049499585625364e-6,8.22846557210878
-1.8153969604153186,6.8770821383825655,-17.299383938037117,1.0712342804607497e-7,3.9284331088922355e-6,8.22016241343985
1.9965277248506492,8.884090398307006,17.284763738863287,1.0784394699145828e-7,3.948507914727389e-6,8.212842877584931
-1.7863824980433787,9.228466275867873,-17.268858368216605,1.0863397393354749e-7,3.971059207410607e-6,8.204872919195234
2.7479009027154477,6.863097071829578,17.254467006810977,1.0935438904967138e-7,3.990997782756807e-6,8.197655307052282
3.5103498390425676,7.507401250537667,17.24238256958877,1.0996345701025578e-7,4.00161660441121e-6,8.191590040962131
-1.3242618607287016,6.619150395188487,-17.24173479461017,1.0999621266838358e-7,4.00161660441121e-6,8.191264798526683
2.6940333211640057,9.155463065264057,17.228844506292372,1.1065030631728265e-7,4.019002367989199e-6,8.184790160959304
1.2447472382649822,7.717807159153711,17.21748867722514,1.1123014786950189e-7,4.033640179496563e-6,8.179082267314643
1.4330228510862497,10.540865847198614,17.153603676842447,1.1455630102267374e-7,4.139293843614614e-6,8.146901125936362
-1.4247021725244498,8.393698575801363,-17.152927748825768,1.1459208353440315e-7,4.139293843614614e-6,8.146559999954222
-1.2096475438908936,9.331903855752817,-17.151116707057252,1.146880188147495e-7,4.139293843614614e-6,8.1456459411594
3.639513560294355,5.767402359564493,17.137304867111947,1.1542263181413331e-7,4.1592262743765885e-6,8.138671747978522
1.3497748502382425,9.657783109611106,17.11513200635823,1.1661299196396678e-7,4.1954926604070704e-6,8.127464018156617
-3.0570505540940145,8.35556823602398,-17.068722770540504,1.1914926543123583e-7,4.2779061783610515e-6,8.103958717789252
1.1763263537924864,13.373084817773563,17.066009946354427,1.1929942206322438e-7,4.2779061783610515e-6,8.102582765381529
1.3887063904100625,9.234501649065745,17.058766192526747,1.1970140830503625e-7,4.2779061783610515e-6,8.098907647016668
1.610873240682011,9.205927391851452,17.058246900221196,1.1973028423663713e-7,4.2779061783610515e-6,8.098644124519433
-2.5399193287773194,6.083206806753045,-17.053829318406894,1.1997624542171952e-7,4.2779061783610515e-6,8.09640203550015
-1.4154604019396846,5.346641000300844,-17.052884349124533,1.2002893266773665e-7,4.2779061783610515e-6,8.095922353115954
-1.187894243389028,9.817545972372077,-16.991118688483567,1.2352957895377916e-7,4.395802957778007e-6,8.064511665333479
1.2953357845716846,7.983893737444389,16.97835496986567,1.2426714998918903e-7,4.4151615128557665e-6,8.058006592576744
-1.7184349723414307,9.796740333638247,-16.96547660340337,1.2501634889403807e-7,4.434872345681195e-6,8.051438167871778
-1.9209325764430094,5.447371269006382,-16.960164551155923,1.2532685013196996e-7,4.4369348720186204e-6,8.04872739079727
1.482171042294894,10.881359217534156,16.95783099858579,1.2546352443893074e-7,4.4369348720186204e-6,8.04753629638214
-1.2678769331175888,8.233574311003748,-16.934746488940164,1.2682459692137022e-7,4.478125473338165e-6,8.035744706425566
2.1754025986604653,7.08604838396606,16.92243591965788,1.2755718900725108e-7,4.4970316557270444e-6,8.029449934592035
1.198554295549779,7.915019855078789,16.863567754482172,1.31126548434013e-7,4.615735447191106e-6,7.999285917391527
-1.281638860933084,7.667684216003465,-16.855872738683896,1.3160133321557013e-7,4.625310339980208e-6,7.995335282760992
2.601563892459657,8.552655575951304,16.832431026495748,1.3305960193465145e-7,4.669368492506768e-6,7.983289241031985
-1.2488833490076416,9.454965702882829,-16.81979571664044,1.338531233485417e-7,4.685411916681152e-6,7.976789411438686
-1.5047649633053872,8.658633166631716,-16.818614117396677,1.3392760059956649e-7,4.685411916681152e-6,7.976181328311332
1.4219907162540721,7.784945642252414,16.814424621655675,1.3419204248680146e-7,4.686282674995035e-6,7.974024958685925
1.201208593937209,7.973000069436756,16.80957557119133,1.3449884599518649e-7,4.686282674995035e-6,7.971528445931144
2.5362943900293304,7.6701902784243305,16.808062058726065,1.3459476801095883e-7,4.686282674995035e-6,7.970749074472012
1.955084364582932,8.719312159404497,16.805232784320545,1.3477428473462266e-7,4.686282674995035e-6,7.969291975195484
1.704687796237324,8.021359472063802,16.796674907866993,1.3531891407748335e-7,4.696959257478666e-6,7.964883119925004
1.568262548305257,8.041666782954138,16.793944941714795,1.3549316928632012e-7,4.696959257478666e-6,7.963476225192368
1.1788503963263075,7.237772831369716,16.77956004701967,1.3641552587152466e-7,4.721757428117569e-6,7.956059191579753
-1.4105172452623425,9.688187853125486,-16.774379996445763,1.3674939003958628e-7,4.726141798186308e-6,7.9533867499748165
2.705435252257301,9.963845288965903,16.76972517924993,1.370501826866707e-7,4.7293716597321615e-6,7.950984584550509
